,out_degree,in_degree,out_degree_centrality,in_degree_centrality,avg_trust_given,avg_trust_received,total_trust_given,total_trust_received,trust_ratio,positive_trust_given_count,negative_trust_given_count,positive_trust_received_count,negative_trust_received_count,positive_trust_given_avg,negative_trust_given_avg,trust_selectivity,betweenness_centrality,eigenvector_centrality,community
1428,4,3,0.0010579211848717272,0.0007934408886537954,2.5,1.3333333333333333,10,4,2.5,4,0,3,0,2.5,0.0,2.25,0.00024220771343684338,0.0005297183365470371,17
1948,1,1,0.0002644802962179318,0.0002644802962179318,2.0,2.0,2,2,1.0,1,0,1,0,2.0,0.0,0.0,0.0,0.00016605870253226182,8
2883,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,8.302935126613091e-05,8
2880,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,8.302935126613091e-05,8
1140,6,6,0.0015868817773075907,0.0015868817773075907,1.0,1.0,6,6,1.0,6,0,6,0,1.0,0.0,0.0,4.747404807320442e-05,0.000533655858750034,6
1667,2,2,0.0005289605924358636,0.0005289605924358636,1.5,1.5,3,3,1.0,2,0,2,0,1.5,0.0,0.25,9.653480294563467e-06,3.418481572278816e-05,8
778,6,6,0.0015868817773075907,0.0015868817773075907,1.8333333333333333,1.6666666666666667,11,10,1.1,6,0,6,0,1.8333333333333333,0.0,2.1388888888888893,0.000457987445937697,0.00020837600398464207,16
576,4,4,0.0010579211848717272,0.0010579211848717272,3.75,3.5,15,14,1.0714285714285714,4,0,4,0,3.75,0.0,13.6875,3.293506150384751e-05,-0.002634573962605432,8
403,21,20,0.005554086220576567,0.005289605924358636,1.0,1.0,21,20,1.05,21,0,19,1,1.0,0.0,0.0,0.0006383262823721685,0.0023666017526155483,13
1975,2,2,0.0005289605924358636,0.0005289605924358636,1.0,1.0,2,2,1.0,2,0,2,0,1.0,0.0,0.0,7.750919402520739e-06,0.00027136621219321205,17
1974,2,2,0.0005289605924358636,0.0005289605924358636,1.0,1.0,2,2,1.0,2,0,2,0,1.0,0.0,0.0,2.2413963773329523e-06,0.00011294029794371774,17
1417,4,4,0.0010579211848717272,0.0010579211848717272,1.0,1.0,4,4,1.0,4,0,4,0,1.0,0.0,0.0,2.973721965527045e-05,0.000922637526283489,8
1236,4,4,0.0010579211848717272,0.0010579211848717272,2.5,1.25,10,5,2.0,4,0,4,0,2.5,0.0,2.25,8.931728367491574e-05,0.0004909073046531948,17
1932,2,2,0.0005289605924358636,0.0005289605924358636,1.0,1.0,2,2,1.0,2,0,2,0,1.0,0.0,0.0,1.4435578321658393e-06,0.0003471781885893063,17
1756,0,1,0.0,0.0002644802962179318,0.0,3.0,0,3,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.00024908805379839267,8
2182,1,2,0.0002644802962179318,0.0005289605924358636,1.0,1.0,1,2,0.5,1,0,2,0,1.0,0.0,0.0,1.2152995004064435e-05,7.596395039943917e-05,20
1751,0,2,0.0,0.0005289605924358636,0.0,1.5,0,3,0.0,0,0,2,0,0.0,0.0,0.0,0.0,0.00022166487875350486,3
1020,5,5,0.001322401481089659,0.001322401481089659,1.0,1.4,5,7,0.7142857142857143,4,1,5,0,1.5,-1.0,1.6,5.07611647585561e-07,0.00025850219116439814,10
1809,2,2,0.0005289605924358636,0.0005289605924358636,1.5,1.5,3,3,1.0,2,0,2,0,1.5,0.0,0.25,0.0,0.0011961842653652275,3
2887,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,0.000527738632302148,10
2879,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,0.000527738632302148,10
2151,1,2,0.0002644802962179318,0.0005289605924358636,1.0,1.0,1,2,0.5,1,0,2,0,1.0,0.0,0.0,0.0,0.000534730667702822,5
2798,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,0.000527738632302148,10
2133,0,1,0.0,0.0002644802962179318,0.0,2.0,0,2,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.001055477264604296,10
7389,4,7,0.0010579211848717272,0.0018513620735255225,1.0,-0.42857142857142855,4,-3,-1.3333333333333333,4,0,6,1,1.0,0.0,0.0,7.232957441770297e-05,0.0009125145741617441,23
2902,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,0.00030670829483528985,10
2893,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,0.00030670829483528985,10
2195,1,1,0.0002644802962179318,0.0002644802962179318,1.0,2.0,1,2,0.5,1,0,1,0,1.0,0.0,0.0,0.0,0.0006134165896705797,10
2886,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,0.00030670829483528985,10
2896,0,1,0.0,0.0002644802962179318,0.0,1.0,0,1,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.00030670829483528985,10
464,7,5,0.0018513620735255225,0.001322401481089659,3.4285714285714284,3.6,24,18,1.3333333333333333,7,0,5,0,3.4285714285714284,0.0,5.1020408163265305,0.0006156938710555075,0.002547386725793622,18
2380,7,2,0.0018513620735255225,0.0005289605924358636,-1.2857142857142858,1.0,-9,2,-4.5,5,2,2,0,1.2,-7.5,17.346938775510203,1.4111417474624864e-06,0.00023384266359367185,1
3417,0,1,0.0,0.0002644802962179318,0.0,1.0,0,1,0.0,0,0,1,0,0.0,0.0,0.0,0.0,-0.0007827503093262512,3
1959,1,2,0.0002644802962179318,0.0005289605924358636,1.0,1.0,1,2,0.5,1,0,2,0,1.0,0.0,0.0,4.349207373957722e-06,-0.0007570878890106077,17
7545,0,2,0.0,0.0005289605924358636,0.0,-10.0,0,-20,-0.0,0,0,0,2,0.0,0.0,0.0,0.0,0.006962208170255812,2
7463,0,1,0.0,0.0002644802962179318,0.0,-10.0,0,-10,-0.0,0,0,0,1,0.0,0.0,0.0,0.0,0.00782750309326251,3
368,9,10,0.002380322665961386,0.002644802962179318,2.4444444444444446,2.2,22,22,1.0,9,0,10,0,2.4444444444444446,0.0,7.358024691358024,0.00026934086302464737,0.0027422882357436783,17
2557,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,0.000845644511382525,6
328,21,22,0.005554086220576567,0.005818566516794499,1.3333333333333333,1.1363636363636365,28,25,1.12,21,0,21,1,1.3333333333333333,0.0,0.5079365079365079,0.0009412737100869036,0.0020008667257561848,16
2995,2,1,0.0005289605924358636,0.0002644802962179318,5.5,1.0,11,1,11.0,2,0,1,0,5.5,0.0,20.25,0.0,0.00010550979668484701,20
283,10,9,0.002644802962179318,0.002380322665961386,2.8,3.2222222222222223,28,29,0.9655172413793104,10,0,9,0,2.8,0.0,4.36,0.0007694235898863944,0.0014696694256866863,20
673,9,4,0.002380322665961386,0.0010579211848717272,3.111111111111111,3.0,28,12,2.3333333333333335,9,0,4,0,3.111111111111111,0.0,3.209876543209877,0.0002555455862539361,0.0008331695900946968,20
144,21,17,0.005554086220576567,0.00449616503570484,3.142857142857143,3.0588235294117645,66,52,1.2692307692307692,21,0,17,0,3.142857142857143,0.0,2.789115646258504,0.0009441700548132724,0.0024546369305377866,20
688,3,5,0.0007934408886537954,0.001322401481089659,5.0,2.4,15,12,1.25,3,0,4,1,5.0,0.0,6.0,0.0006506687085839339,0.008699989596516857,20
1189,4,2,0.0010579211848717272,0.0005289605924358636,2.25,3.0,9,6,1.5,4,0,2,0,2.25,0.0,1.6875,0.00024146046759036162,0.0001985474503757952,3
390,8,7,0.0021158423697434543,0.0018513620735255225,3.625,3.0,29,21,1.380952380952381,8,0,7,0,3.625,0.0,4.234375,6.767149805146857e-05,0.003703583898423731,10
1454,2,2,0.0005289605924358636,0.0005289605924358636,3.0,2.0,6,4,1.5,2,0,2,0,3.0,0.0,0.0,0.0,0.00024389964259757848,20
2237,2,2,0.0005289605924358636,0.0005289605924358636,1.0,1.0,2,2,1.0,2,0,2,0,1.0,0.0,0.0,6.276897044312183e-07,0.00026767238647086507,20
2943,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,0.00019675594309309384,20
2872,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,0.00019675594309309384,20
2854,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,0.00019675594309309384,20
1319,0,1,0.0,0.0002644802962179318,0.0,5.0,0,5,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0009837797154654692,20
1763,0,1,0.0,0.0002644802962179318,0.0,3.0,0,3,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0005902678292792814,20
385,6,8,0.0015868817773075907,0.0021158423697434543,0.3333333333333333,2.625,2,21,0.09523809523809523,5,1,8,0,2.4,-10.0,21.88888888888889,0.00015774223448834917,0.0014741840785305667,8
2220,0,1,0.0,0.0002644802962179318,0.0,2.0,0,2,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.00039351188618618767,20
3107,1,1,0.0002644802962179318,0.0002644802962179318,8.0,1.0,8,1,8.0,1,0,1,0,8.0,0.0,0.0,0.0,0.00034984998214773353,2
1567,1,1,0.0002644802962179318,0.0002644802962179318,5.0,4.0,5,4,1.25,1,0,1,0,5.0,0.0,0.0,0.0,0.0013993999285909341,2
2337,1,1,0.0002644802962179318,0.0002644802962179318,2.0,2.0,2,2,1.0,1,0,1,0,2.0,0.0,0.0,0.0,0.0006996999642954671,2
1539,2,2,0.0005289605924358636,0.0005289605924358636,2.5,2.0,5,4,1.25,2,0,2,0,2.5,0.0,0.25,0.0,5.698166012136468e-05,17
421,3,4,0.0007934408886537954,0.0010579211848717272,5.666666666666667,4.75,17,19,0.8947368421052632,3,0,4,0,5.666666666666667,0.0,13.555555555555557,0.00019489040501938131,-0.0020028499789268594,17
1480,1,1,0.0002644802962179318,0.0002644802962179318,5.0,4.0,5,4,1.25,1,0,1,0,5.0,0.0,0.0,0.0,0.0002329259616009508,5
2160,1,1,0.0002644802962179318,0.0002644802962179318,2.0,2.0,2,2,1.0,1,0,1,0,2.0,0.0,0.0,0.0,0.0001164629808004754,5
1733,2,2,0.0005289605924358636,0.0005289605924358636,2.0,1.5,4,3,1.3333333333333333,2,0,2,0,2.0,0.0,0.0,8.018794935836284e-08,0.00014773854162664202,5
2120,1,1,0.0002644802962179318,0.0002644802962179318,2.0,2.0,2,2,1.0,1,0,1,0,2.0,0.0,0.0,0.0,0.0001164629808004754,5
1719,1,1,0.0002644802962179318,0.0002644802962179318,2.0,3.0,2,3,0.6666666666666666,1,0,1,0,2.0,0.0,0.0,0.0,0.00017469447120071314,5
2098,2,2,0.0005289605924358636,0.0005289605924358636,2.0,1.0,4,2,2.0,2,0,2,0,2.0,0.0,0.0,0.0001311473084569869,5.8311786329188474e-05,5
252,24,21,0.006347527109230363,0.005554086220576567,0.625,1.5238095238095237,15,32,0.46875,22,2,21,0,1.2727272727272727,-6.5,6.317708333333333,0.0013858056611393398,0.0014504190075769992,5
2656,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,5.82314904002377e-05,5
2137,1,1,0.0002644802962179318,0.0002644802962179318,1.0,2.0,1,2,0.5,1,0,1,0,1.0,0.0,0.0,0.0,0.0001164629808004754,5
2107,1,1,0.0002644802962179318,0.0002644802962179318,1.0,2.0,1,2,0.5,1,0,1,0,1.0,0.0,0.0,0.0,0.0001164629808004754,5
2576,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,5.82314904002377e-05,5
2508,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,5.82314904002377e-05,5
357,12,14,0.0031737635546151815,0.003702724147051045,2.5,1.6428571428571428,30,23,1.3043478260869565,12,0,12,2,2.5,0.0,6.416666666666667,0.0007021719918668826,-0.0022816866032900687,8
2637,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,5.82314904002377e-05,5
2595,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,5.82314904002377e-05,5
1963,2,1,0.0005289605924358636,0.0002644802962179318,1.0,2.0,2,2,1.0,2,0,1,0,1.0,0.0,0.0,5.243445406299712e-05,0.0001164629808004754,5
1657,3,3,0.0007934408886537954,0.0007934408886537954,1.0,1.0,3,3,1.0,3,0,3,0,1.0,0.0,0.0,5.964402633545405e-05,5.869439323283815e-05,16
1135,1,2,0.0002644802962179318,0.0005289605924358636,1.0,3.0,1,6,0.16666666666666666,1,0,2,0,1.0,0.0,0.0,0.00024080441192316358,0.0003539728918461514,5
2766,0,1,0.0,0.0002644802962179318,0.0,1.0,0,1,0.0,0,0,1,0,0.0,0.0,0.0,0.0,5.82314904002377e-05,5
704,7,7,0.0018513620735255225,0.0018513620735255225,1.8571428571428572,1.7142857142857142,13,12,1.0833333333333333,7,0,7,0,1.8571428571428572,0.0,1.836734693877551,1.1136624615965976e-05,0.0029142411032907745,2
2403,1,1,0.0002644802962179318,0.0002644802962179318,4.0,2.0,4,2,2.0,1,0,1,0,4.0,0.0,0.0,0.0,0.0007430967997423939,2
1383,3,3,0.0007934408886537954,0.0007934408886537954,1.6666666666666667,1.6666666666666667,5,5,1.0,3,0,3,0,1.6666666666666667,0.0,0.888888888888889,1.4310805410938194e-05,0.0011413425467313514,2
1582,3,3,0.0007934408886537954,0.0007934408886537954,1.0,1.3333333333333333,3,4,0.75,3,0,3,0,1.0,0.0,0.0,2.757856429413032e-06,0.0009097501663417755,2
1893,3,3,0.0007934408886537954,0.0007934408886537954,1.0,1.0,3,3,1.0,3,0,3,0,1.0,0.0,0.0,1.1440809011352663e-06,0.0005627879078017032,2
3352,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,0.00037154839987119695,2
3361,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,0.00037154839987119695,2
3348,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,0.00037154839987119695,2
3344,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,0.00037154839987119695,2
3226,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,0.00037154839987119695,2
1544,6,4,0.0015868817773075907,0.0010579211848717272,1.3333333333333333,1.0,8,4,2.0,6,0,4,0,1.3333333333333333,0.0,0.22222222222222224,1.2415940760017216e-05,0.0006408658035246548,5
3218,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,0.00037154839987119695,2
648,5,4,0.001322401481089659,0.0010579211848717272,1.0,3.25,5,13,0.38461538461538464,5,0,4,0,1.0,0.0,0.0,0.0002496881016296118,0.0006250227119932216,2
3411,0,1,0.0,0.0002644802962179318,0.0,1.0,0,1,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.00037154839987119695,2
2419,0,2,0.0,0.0005289605924358636,0.0,1.0,0,2,0.0,0,0,2,0,0.0,0.0,0.0,0.0,0.0005945582971281838,10
7349,0,1,0.0,0.0002644802962179318,0.0,-1.0,0,-1,-0.0,0,0,0,1,0.0,0.0,0.0,0.0,-0.00037154839987119695,2
7422,1,2,0.0002644802962179318,0.0005289605924358636,1.0,-3.5,1,-7,-0.14285714285714285,1,0,0,2,1.0,0.0,0.0,0.0,0.0007453661393804355,2
3270,2,1,0.0005289605924358636,0.0002644802962179318,-4.5,1.0,-9,1,-9.0,1,1,1,0,1.0,-10.0,30.25,2.0311048662763305e-06,0.0003458364244620286,15
2362,2,2,0.0005289605924358636,0.0005289605924358636,1.0,1.0,2,2,1.0,2,0,2,0,1.0,0.0,0.0,0.0,0.0005664933180898681,2
2364,2,2,0.0005289605924358636,0.0005289605924358636,1.0,1.0,2,2,1.0,2,0,2,0,1.0,0.0,0.0,2.2880696828194504e-07,0.0005798962609210407,2
740,5,5,0.001322401481089659,0.001322401481089659,0.4,2.2,2,11,0.18181818181818182,4,1,5,0,3.0,-10.0,30.24,0.00024118178147604886,0.0021050169729880442,10
1773,1,1,0.0002644802962179318,0.0002644802962179318,4.0,3.0,4,3,1.3333333333333333,1,0,1,0,4.0,0.0,0.0,0.0,0.0007889743799300705,10
1504,1,2,0.0002644802962179318,0.0005289605924358636,4.0,2.0,4,4,1.0,1,0,2,0,4.0,0.0,0.0,0.0,0.000661245404331096,10
2184,1,1,0.0002644802962179318,0.0002644802962179318,2.0,2.0,2,2,1.0,1,0,1,0,2.0,0.0,0.0,0.0,0.0005259829199533803,10
3093,1,1,0.0002644802962179318,0.0002644802962179318,10.0,1.0,10,1,10.0,1,0,1,0,10.0,0.0,0.0,0.0,8.300935797793454e-05,1
3081,1,1,0.0002644802962179318,0.0002644802962179318,5.0,1.0,5,1,5.0,1,0,1,0,5.0,0.0,0.0,0.0,8.300935797793454e-05,1
1614,2,1,0.0005289605924358636,0.0002644802962179318,1.5,3.0,3,3,1.0,2,0,1,0,1.5,0.0,0.25,1.2894582020800985e-05,0.00036601605397129725,17
2398,4,2,0.0010579211848717272,0.0005289605924358636,1.0,1.0,4,2,2.0,4,0,2,0,1.0,0.0,0.0,0.00024080441192316358,0.00014115647878434908,1
3196,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,8.300935797793454e-05,1
2366,1,1,0.0002644802962179318,0.0002644802962179318,1.0,2.0,1,2,0.5,1,0,1,0,1.0,0.0,0.0,0.0,0.0001660187159558691,1
3161,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,8.300935797793454e-05,1
3150,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,8.300935797793454e-05,1
3126,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,8.300935797793454e-05,1
3123,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,8.300935797793454e-05,1
3130,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,8.300935797793454e-05,1
3104,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,8.300935797793454e-05,1
3098,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,8.300935797793454e-05,1
3085,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,8.300935797793454e-05,1
1814,2,2,0.0005289605924358636,0.0005289605924358636,1.0,1.5,2,3,0.6666666666666666,2,0,2,0,1.0,0.0,0.0,0.0,0.0002796382807853188,1
3077,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,8.300935797793454e-05,1
972,1,4,0.0002644802962179318,0.0010579211848717272,1.0,2.0,1,8,0.125,1,0,4,0,1.0,0.0,0.0,2.2214991589773616e-06,0.0004410459508603204,1
1851,2,3,0.0005289605924358636,0.0007934408886537954,1.0,1.0,2,3,0.6666666666666666,2,0,3,0,1.0,0.0,0.0,4.202791934017723e-07,0.00011555393585680798,1
705,7,9,0.0018513620735255225,0.002380322665961386,1.5714285714285714,1.3333333333333333,11,12,0.9166666666666666,7,0,9,0,1.5714285714285714,0.0,0.5306122448979591,0.00029411338129822697,0.00042379776737403656,1
3186,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.00024080441192316358,8.300935797793454e-05,1
1781,2,3,0.0005289605924358636,0.0007934408886537954,1.0,1.0,2,3,0.6666666666666666,2,0,3,0,1.0,0.0,0.0,1.2992455329518624e-05,0.00044080365582611816,10
899,1,2,0.0002644802962179318,0.0005289605924358636,8.0,4.5,8,9,0.8888888888888888,1,0,2,0,8.0,0.0,0.0,0.0,0.0037594556474307727,10
2483,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,0.00046154883069538053,10
1095,5,5,0.001322401481089659,0.001322401481089659,1.2,1.2,6,6,1.0,5,0,5,0,1.2,0.0,0.16,2.0460001122404772e-05,0.0006292728169732764,17
2453,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,0.00046154883069538053,10
3406,1,1,0.0002644802962179318,0.0002644802962179318,2.0,1.0,2,1,2.0,1,0,1,0,2.0,0.0,0.0,0.0,0.00011934467798451087,6
2816,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,7.082968615490886e-05,5
2429,0,2,0.0,0.0005289605924358636,0.0,1.0,0,2,0.0,0,0,2,0,0.0,0.0,0.0,0.0,0.00014232428899553642,6
2430,3,2,0.0007934408886537954,0.0005289605924358636,1.0,1.0,3,2,1.5,3,0,2,0,1.0,0.0,0.0,2.098060417854879e-06,0.00013838743537377332,6
3409,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,6.998111342405955e-06,0.00011934467798451087,6
2416,0,2,0.0,0.0005289605924358636,0.0,1.0,0,2,0.0,0,0,2,0,0.0,0.0,0.0,0.0,0.00028974463613514584,6
520,5,6,0.001322401481089659,0.0015868817773075907,2.2,2.6666666666666665,11,16,0.6875,5,0,6,0,2.2,0.0,2.16,0.00031325307436126844,0.0038693108115743498,3
1554,2,3,0.0005289605924358636,0.0007934408886537954,1.0,1.3333333333333333,2,4,0.5,2,0,3,0,1.0,0.0,0.0,4.808980439534386e-06,0.00023665072943004762,6
1200,0,3,0.0,0.0007934408886537954,0.0,2.0,0,6,0.0,0,0,3,0,0.0,0.0,0.0,0.0,0.00018034779137706937,2
7365,0,1,0.0,0.0002644802962179318,0.0,-1.0,0,-1,-0.0,0,0,0,1,0.0,0.0,0.0,0.0,-0.00011934467798451087,6
1939,1,1,0.0002644802962179318,0.0002644802962179318,2.0,2.0,2,2,1.0,1,0,1,0,2.0,0.0,0.0,0.0,0.0012248876282946145,8
2682,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,0.0006124438141473072,8
2071,2,2,0.0005289605924358636,0.0005289605924358636,1.0,1.0,2,2,1.0,2,0,2,0,1.0,0.0,0.0,6.9953331481395946e-06,0.0006204105169245152,8
1460,2,2,0.0005289605924358636,0.0005289605924358636,2.0,2.0,4,4,1.0,2,0,2,0,2.0,0.0,1.0,1.7908207731342004e-05,0.000590994465560572,8
786,4,4,0.0010579211848717272,0.0010579211848717272,2.25,2.5,9,10,0.9,4,0,4,0,2.25,0.0,1.6875,0.0002555387836462812,0.00014727571497595297,8
7570,8,8,0.0021158423697434543,0.0021158423697434543,3.375,-3.75,27,-30,-0.9,8,0,4,4,3.375,0.0,5.234375,0.00043753439572262736,-0.008880391681000981,8
1651,3,2,0.0007934408886537954,0.0005289605924358636,1.3333333333333333,1.5,4,3,1.3333333333333333,3,0,2,0,1.3333333333333333,0.0,0.2222222222222222,1.733275903914154e-05,0.0003096032760328278,8
1662,3,3,0.0007934408886537954,0.0007934408886537954,1.0,1.0,3,3,1.0,3,0,3,0,1.0,0.0,0.0,9.469531242046839e-05,0.0007312876413940559,17
2544,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,0.0006124438141473072,8
1984,2,2,0.0005289605924358636,0.0005289605924358636,1.0,1.0,2,2,1.0,2,0,2,0,1.0,0.0,0.0,2.976135888848029e-05,0.0006126364213716474,8
2018,0,1,0.0,0.0002644802962179318,0.0,2.0,0,2,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0012248876282946145,8
7572,0,3,0.0,0.0007934408886537954,0.0,-10.0,0,-30,-0.0,0,0,0,3,0.0,0.0,0.0,0.0,-0.011487194791372264,8
2851,1,1,0.0002644802962179318,0.0002644802962179318,2.0,1.0,2,1,2.0,1,0,1,0,2.0,0.0,0.0,0.0,0.0005990428301757872,10
2856,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,0.0005990428301757872,10
2594,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,0.0005990428301757872,10
1242,0,1,0.0,0.0002644802962179318,0.0,5.0,0,5,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0029952141508789365,10
1646,0,4,0.0,0.0010579211848717272,0.0,0.75,0,3,0.0,0,0,3,1,0.0,0.0,0.0,0.0,0.0013165438701821198,16
615,7,7,0.0018513620735255225,0.0018513620735255225,1.7142857142857142,1.8571428571428572,12,13,0.9230769230769231,7,0,7,0,1.7142857142857142,0.0,0.489795918367347,0.00029438982923591544,-0.001115538808855341,8
422,11,13,0.0029092832583972497,0.0034382438508331133,1.3636363636363635,1.4615384615384615,15,19,0.7894736842105263,11,0,13,0,1.3636363636363635,0.0,0.23140495867768598,0.00017535713999877232,0.0019229314942384365,17
746,2,2,0.0005289605924358636,0.0005289605924358636,1.0,5.5,2,11,0.18181818181818182,2,0,2,0,1.0,0.0,0.0,0.0,0.005353437751704155,2
453,8,8,0.0021158423697434543,0.0021158423697434543,2.0,2.25,16,18,0.8888888888888888,8,0,8,0,2.0,0.0,5.25,0.0003127332938918026,0.001270978263179192,20
2800,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,0.0005290622311859192,2
814,1,1,0.0002644802962179318,0.0002644802962179318,10.0,10.0,10,10,1.0,1,0,1,0,10.0,0.0,0.0,0.0,0.0008964353810367577,3
2262,1,1,0.0002644802962179318,0.0002644802962179318,5.0,2.0,5,2,2.5,1,0,1,0,5.0,0.0,0.0,0.0,0.00017928707620735153,3
1364,2,2,0.0005289605924358636,0.0005289605924358636,2.0,2.5,4,5,0.8,2,0,2,0,2.0,0.0,1.0,8.123772045941925e-07,0.00027493713460454653,3
1866,2,2,0.0005289605924358636,0.0005289605924358636,1.5,1.5,3,3,1.0,2,0,2,0,1.5,0.0,0.25,3.3255724553343247e-07,0.00019335488667243818,3
3121,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,8.964353810367576e-05,3
