,out_degree,in_degree,out_degree_centrality,in_degree_centrality,avg_trust_given,avg_trust_received,total_trust_given,total_trust_received,trust_ratio,positive_trust_given_count,negative_trust_given_count,positive_trust_received_count,negative_trust_received_count,positive_trust_given_avg,negative_trust_given_avg,trust_selectivity,betweenness_centrality,eigenvector_centrality,community,cluster,pca_x,pca_y,tsne_x,tsne_y
551,4,5,0.0010579211848717272,0.001322401481089659,3.0,3.0,12,15,0.8,4,0,5,0,3.0,0.0,6.0,8.724383014952985e-06,0.0037015150661693225,10,1,-0.24276823977634016,0.6434560487586466,25.474615,23.791344
1581,3,2,0.0007934408886537954,0.0005289605924358636,-2.0,2.0,-6,4,-1.5,2,1,2,0,2.0,-10.0,32.666666666666664,1.9801847038876213e-06,0.0012295863269900246,2,4,0.013718452739703695,-2.4648548410636666,44.601715,-19.805717
2388,2,2,0.0005289605924358636,0.0005289605924358636,1.0,1.0,2,2,1.0,2,0,2,0,1.0,0.0,0.0,2.4414366724287254e-07,0.0012469909368478392,2,1,-0.5995445968228809,-0.035729285444510456,-34.87919,-18.386774
3185,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,0.0011388654247527724,2,1,-0.7019826478085095,-0.04739994604961591,-69.01129,27.755888
3373,0,1,0.0,0.0002644802962179318,0.0,1.0,0,1,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0011388654247527724,2,1,-0.7390813172530074,-0.4594323528197203,-17.132862,-63.41874
332,20,17,0.005289605924358636,0.00449616503570484,0.4,1.4705882352941178,8,25,0.32,17,3,16,1,1.1764705882352942,-4.0,6.340000000000001,0.0011777385301082479,0.004768638345645255,3,1,1.5244184255795095,-0.6063317871179036,38.827896,-7.653125
1042,1,1,0.0002644802962179318,0.0002644802962179318,7.0,7.0,7,7,1.0,1,0,1,0,7.0,0.0,0.0,0.0,0.009092443485421249,10,3,-0.664091395395134,2.82384201085085,28.55882,49.958324
730,5,5,0.001322401481089659,0.001322401481089659,2.8,2.2,14,11,1.2727272727272727,5,0,5,0,2.8,0.0,1.3599999999999999,5.8234083500775134e-05,0.00666970619646014,8,1,-0.2526381533436185,0.7292802040599671,13.88377,22.268513
1771,1,2,0.0002644802962179318,0.0005289605924358636,2.0,1.5,2,3,0.6666666666666666,1,0,2,0,2.0,0.0,0.0,0.0,0.00282246083024013,10,1,-0.6435627371474734,0.2707251220013004,-3.9888651,24.016884
7547,2,3,0.0005289605924358636,0.0007934408886537954,2.0,-7.0,4,-21,-0.19047619047619047,2,0,0,3,2.0,0.0,0.0,1.126233938017238e-06,-0.01462652711018021,8,1,-0.5281339826359228,-2.536667846842731,32.264824,-41.316666
1269,5,5,0.001322401481089659,0.001322401481089659,1.2,1.0,6,5,1.2,5,0,5,0,1.2,0.0,0.16,0.0004899406383475662,0.002060167483251233,17,1,-0.2415588388246441,0.08519365563903566,2.9763417,-0.16143183
1301,1,2,0.0002644802962179318,0.0005289605924358636,1.0,2.5,1,5,0.2,1,0,2,0,1.0,0.0,0.0,0.0,0.006315846273832928,10,1,-0.6145164658370488,0.2050663607295821,-18.867182,-2.2726974
738,7,7,0.0018513620735255225,0.0018513620735255225,1.5714285714285714,1.5714285714285714,11,11,1.0,7,0,7,0,1.5714285714285714,0.0,0.816326530612245,0.00028024396381263973,0.003294986464137684,10,1,-0.04149530681580849,0.2695267677835468,12.839476,5.249061
700,9,9,0.002380322665961386,0.002380322665961386,1.1111111111111112,1.3333333333333333,10,12,0.8333333333333334,8,1,9,0,1.625,-3.0,2.5432098765432096,0.000592470192324087,0.0031794413445798363,8,1,0.2761875185456027,-0.026358824616681223,16.388367,-1.3471727
2759,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,0.0008750739350717585,10,1,-0.7028958548390961,-0.04936747102571846,-78.27374,6.082361
254,22,12,0.005818566516794499,0.0031737635546151815,2.409090909090909,2.6666666666666665,53,32,1.65625,22,0,12,0,2.409090909090909,0.0,9.241735537190085,0.0019385239255671272,0.0009122864897014635,8,1,1.2376696798605296,0.5691420841005602,28.825352,10.583549
579,5,5,0.001322401481089659,0.001322401481089659,2.6,2.8,13,14,0.9285714285714286,5,0,5,0,2.6,0.0,10.240000000000004,2.9315032456787806e-05,0.0006280533054357214,8,1,-0.14148890837202188,0.31435789848439194,28.977766,23.428282
1004,6,5,0.0015868817773075907,0.001322401481089659,1.0,1.4,6,7,0.8571428571428571,6,0,5,0,1.0,0.0,0.0,8.418489740166628e-05,0.001039484012328157,17,1,-0.2326521770234824,0.06956531829865797,2.281785,-1.7384802
669,8,8,0.0021158423697434543,0.0021158423697434543,1.25,1.5,10,12,0.8333333333333334,8,0,8,0,1.25,0.0,0.4375,0.00026966709343240593,0.0022766111297845273,17,1,0.052934127487591576,0.1683412316971004,13.530163,2.8071258
2520,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,0.0008750739350717585,10,1,-0.7028958548390961,-0.04936747102571846,-78.27374,6.082361
2486,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,0.0008750739350717585,10,1,-0.7028958548390961,-0.04936747102571846,-78.27374,6.082361
235,11,12,0.0029092832583972497,0.0031737635546151815,3.090909090909091,2.75,34,33,1.0303030303030303,11,0,12,0,3.090909090909091,0.0,4.082644628099174,0.0002035619722282352,0.006867365309448564,17,1,0.470732981763973,0.8360052235218645,22.935814,18.684128
916,3,3,0.0007934408886537954,0.0007934408886537954,3.0,2.6666666666666665,9,8,1.125,3,0,3,0,3.0,0.0,0.6666666666666666,0.0002166580282084559,0.0035213515623106284,10,1,-0.4583053610267581,0.847914607646202,16.559853,33.575523
1297,1,3,0.0002644802962179318,0.0007934408886537954,1.0,1.6666666666666667,1,5,0.2,1,0,3,0,1.0,0.0,0.0,0.0001504417543022824,0.002046498926483014,10,1,-0.567889015658808,-0.008087161814300376,-7.4611993,-23.289053
1986,0,2,0.0,0.0005289605924358636,0.0,1.0,0,2,0.0,0,0,2,0,0.0,0.0,0.0,0.0,0.0011817822299070484,10,1,-0.6859445146586928,-0.45387282025385195,1.1189744,-47.86468
28,44,54,0.011637133033588999,0.014281935995768318,1.8181818181818181,3.2037037037037037,80,173,0.4624277456647399,43,1,54,0,2.0930232558139537,-10.0,7.239669421487602,0.011652005134951376,0.008039688257713588,8,0,5.584221038386549,0.9502628469918963,49.848072,4.5796304
210,12,12,0.0031737635546151815,0.0031737635546151815,2.4166666666666665,3.1666666666666665,29,38,0.7631578947368421,12,0,12,0,2.4166666666666665,0.0,1.076388888888889,0.0004452173248655526,0.006710774790470814,20,1,0.5096174445616597,0.8676352402063761,20.518068,17.706394
1638,14,15,0.003702724147051045,0.003967204443268977,1.7857142857142858,0.2,25,3,8.333333333333334,14,0,13,2,1.7857142857142858,0.0,3.4540816326530615,0.00024854368118685247,0.0018156150721186824,8,1,0.7926514405941869,0.7559915283518585,7.697722,55.347977
2317,2,1,0.0005289605924358636,0.0002644802962179318,2.0,2.0,4,2,2.0,2,0,1,0,2.0,0.0,0.0,4.884631236762737e-06,0.0022403285643272848,10,1,-0.652561703505614,0.5998162063932374,-9.773955,18.966055
2239,1,1,0.0002644802962179318,0.0002644802962179318,2.0,2.0,2,2,1.0,1,0,1,0,2.0,0.0,0.0,0.0,0.0022403285643272848,10,1,-0.6964433549973374,0.4294686518838999,-9.638718,26.736948
851,9,8,0.002380322665961386,0.0021158423697434543,1.1111111111111112,1.125,10,9,1.1111111111111112,9,0,8,0,1.1111111111111112,0.0,0.09876543209876544,0.00019908802036088126,0.00286666956956792,10,1,0.08839522788785927,0.11953006384485022,12.171751,-0.5005001
1132,5,5,0.001322401481089659,0.001322401481089659,1.2,1.2,6,6,1.0,5,0,5,0,1.2,0.0,0.16000000000000006,0.00012846034968303207,0.0035215884766112465,10,1,-0.2700495406870735,0.10248091550737994,1.562144,0.8096544
2310,2,2,0.0005289605924358636,0.0005289605924358636,1.0,1.0,2,2,1.0,2,0,2,0,1.0,0.0,0.0,1.371998381358684e-06,0.00118807058404717,8,1,-0.5996353555531078,-0.03614983930184547,-34.98085,-18.94728
7555,2,3,0.0005289605924358636,0.0007934408886537954,1.0,-8.333333333333334,2,-25,-0.08,2,0,0,3,1.0,0.0,0.0,3.3502787982316524e-06,-0.015007170441600826,18,1,-0.5342528618331178,-3.065562277575789,32.863846,-41.4097
2171,2,2,0.0005289605924358636,0.0005289605924358636,5.5,1.0,11,2,5.5,2,0,2,0,5.5,0.0,20.25,4.419384864923276e-06,0.0011997020302765523,20,3,-0.3635776265265077,0.8795615779329066,32.288254,30.778063
1258,4,4,0.0010579211848717272,0.0010579211848717272,1.25,1.25,5,5,1.0,4,0,4,0,1.25,0.0,0.1875,8.763739179249606e-05,0.0023307640785887964,16,1,-0.3798296090386485,0.1042467819126769,-2.4005084,1.3466147
685,4,4,0.0010579211848717272,0.0010579211848717272,2.75,3.0,11,12,0.9166666666666666,4,0,4,0,2.75,0.0,9.1875,0.0002543915332719089,0.0020874887800025276,22,1,-0.2302019115104187,0.44530745456316434,28.491203,23.562796
2159,1,2,0.0002644802962179318,0.0005289605924358636,1.0,1.0,1,2,0.5,1,0,2,0,1.0,0.0,0.0,5.625976905078649e-07,0.0017326080963109497,8,1,-0.644052659193133,-0.12004506157041443,-0.2889099,-29.470081
2817,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,0.0011201642821636424,10,1,-0.702047388391737,-0.04753943108444498,-69.05372,27.6547
933,5,6,0.001322401481089659,0.0015868817773075907,0.6,1.3333333333333333,3,8,0.375,4,1,6,0,1.25,-2.0,1.8400000000000003,9.723718262483088e-05,0.003292905231893012,3,1,-0.1325431173857629,-0.23933452443858036,10.313016,-7.1177664
2773,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,0.0011201642821636424,10,1,-0.702047388391737,-0.04753943108444498,-69.05372,27.6547
1278,4,4,0.0010579211848717272,0.0010579211848717272,1.25,1.25,5,5,1.0,4,0,4,0,1.25,0.0,0.1875,2.4323525324296386e-05,0.0028064364105308925,1,1,-0.38453838940663054,0.10673301346218736,-2.4383698,1.2004893
2638,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,0.0011201642821636424,10,1,-0.702047388391737,-0.04753943108444498,-69.05372,27.6547
2079,2,2,0.0005289605924358636,0.0005289605924358636,1.0,1.0,2,2,1.0,2,0,2,0,1.0,0.0,0.0,0.0,0.001153366424582967,10,1,-0.5998932183061778,-0.036431690457529364,-35.270596,-19.164824
539,5,5,0.001322401481089659,0.001322401481089659,2.2,3.0,11,15,0.7333333333333333,5,0,5,0,2.2,0.0,2.56,0.0004791542935591233,0.0012815901612882863,10,1,-0.19863991780081924,0.5896704463300998,10.294662,22.271515
7579,4,10,0.0010579211848717272,0.002644802962179318,1.0,-3.4,4,-34,-0.11764705882352941,2,2,2,8,5.0,-3.0,18.0,5.37789877267506e-05,-0.02164402138066326,3,4,0.5543643229914452,-3.8984673159751555,33.893394,-36.050907
1113,1,2,0.0002644802962179318,0.0005289605924358636,1.0,3.0,1,6,0.16666666666666666,1,0,2,0,1.0,0.0,0.0,6.335184687476746e-06,0.005628627745236394,10,1,-0.6120615037321651,0.30800192192520015,-20.452726,-0.6502873
342,8,9,0.0021158423697434543,0.002380322665961386,1.875,2.6666666666666665,15,24,0.625,8,0,9,0,1.875,0.0,0.109375,0.0007641196454611965,0.004708453460754692,16,1,0.1658850942646284,0.5963123089625602,8.743507,11.018048
802,2,3,0.0005289605924358636,0.0007934408886537954,1.0,3.3333333333333335,2,10,0.2,2,0,3,0,1.0,0.0,0.0,5.6433505991236466e-06,0.004753461380845165,10,1,-0.5106371230628854,0.3934398462197204,-21.043247,0.52739936
2651,0,1,0.0,0.0002644802962179318,0.0,1.0,0,1,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0011201642821636424,10,1,-0.7391460578362349,-0.45957183785454936,-17.117674,-63.424015
2255,1,2,0.0002644802962179318,0.0005289605924358636,1.0,1.0,1,2,0.5,1,0,2,0,1.0,0.0,0.0,0.0,0.0012411419916776767,2,1,-0.6458105159136245,-0.12372016240161346,0.38762206,-28.842457
940,4,7,0.0010579211848717272,0.0018513620735255225,1.0,1.1428571428571428,4,8,0.5,4,0,7,0,1.0,0.0,0.0,0.0002836062893473105,0.0015153615105751505,3,1,-0.2031529235958998,-0.04144789456385029,4.460814,-2.4691427
1744,0,3,0.0,0.0007934408886537954,0.0,1.0,0,3,0.0,0,0,3,0,0.0,0.0,0.0,0.0,0.0017405569015594416,3,1,-0.6310218886057095,-0.44446569109689826,-0.81046057,-48.293976
2745,0,1,0.0,0.0002644802962179318,0.0,1.0,0,1,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0011201642821636424,10,1,-0.7391460578362349,-0.45957183785454936,-17.117674,-63.424015
1138,0,4,0.0,0.0010579211848717272,0.0,1.5,0,6,0.0,0,0,4,0,0.0,0.0,0.0,0.0,0.004204380995721124,10,1,-0.5654948387374278,-0.30740627611834265,-4.207392,-47.587955
1082,1,2,0.0002644802962179318,0.0005289605924358636,8.0,3.0,8,6,1.3333333333333333,1,0,2,0,8.0,0.0,0.0,0.0,0.0018237785422654652,17,3,-0.6765208219265211,2.163969818009032,25.151985,50.293743
440,5,6,0.001322401481089659,0.0015868817773075907,5.0,3.0,25,18,1.3888888888888888,5,0,6,0,5.0,0.0,3.2,0.00011866186311339924,0.0013685592552156124,17,3,-0.19371721760906901,1.3455305937075817,22.55949,42.192677
1416,1,1,0.0002644802962179318,0.0002644802962179318,5.0,4.0,5,4,1.25,1,0,1,0,5.0,0.0,0.0,0.0,0.000488021405295063,17,3,-0.7067647780415851,1.6366331999341905,26.484154,43.631207
129,93,17,0.024596667548267656,0.00449616503570484,4.516129032258065,3.411764705882353,420,58,7.241379310344827,93,0,16,1,4.516129032258065,0.0,0.5938258758237949,0.008544166957748546,0.011398149163747068,17,0,5.56774893592963,2.9652737269360196,47.740364,4.0434413
844,5,4,0.001322401481089659,0.0010579211848717272,1.8,2.25,9,9,1.0,5,0,4,0,1.8,0.0,2.560000000000001,0.00028207547154286114,0.003775631365308812,17,1,-0.2677833683496427,0.37676238565218345,9.586232,19.077192
932,3,1,0.0007934408886537954,0.0002644802962179318,3.6666666666666665,8.0,11,8,1.375,3,0,1,0,3.6666666666666665,0.0,1.5555555555555554,0.00024111462993506717,0.005812491977297435,17,3,-0.5040303978728106,2.227245566032954,30.075972,47.600986
1422,1,1,0.0002644802962179318,0.0002644802962179318,4.0,4.0,4,4,1.0,1,0,1,0,4.0,0.0,0.0,0.0,0.000488021405295063,17,3,-0.699057201180607,1.353705197122104,27.136326,40.39284
770,3,4,0.0007934408886537954,0.0010579211848717272,2.0,2.5,6,10,0.6,3,0,4,0,2.0,0.0,2.0,1.1459197389100772e-05,0.003956819708140263,17,1,-0.39741855260145004,0.42680790822112735,9.715935,23.223886
1220,3,2,0.0007934408886537954,0.0005289605924358636,2.6666666666666665,2.5,8,5,1.6,3,0,2,0,2.6666666666666665,0.0,1.5555555555555554,1.368725342496193e-07,0.0005092814897751627,17,1,-0.5326750433330825,0.7362926175563743,15.545916,29.737772
1613,2,2,0.0005289605924358636,0.0005289605924358636,2.0,1.5,4,3,1.3333333333333333,2,0,2,0,2.0,0.0,1.0,3.455483579815131e-05,0.0013561670064603103,17,1,-0.5855961561946712,0.3306517558369531,-2.5254207,18.774553
713,5,6,0.001322401481089659,0.0015868817773075907,1.4,1.8333333333333333,7,11,0.6363636363636364,5,0,6,0,1.4,0.0,0.6400000000000002,4.614636933955837e-05,0.00282267218426551,17,1,-0.21500329873027446,0.21165624230193947,-0.10070056,5.3345284
167,27,24,0.007140967997884159,0.006347527109230363,1.5185185185185186,1.8333333333333333,41,44,0.9318181818181818,27,0,24,0,1.5185185185185186,0.0,0.6200274348422496,0.0014711540734508874,0.0020331290644219836,17,1,1.9555132442948657,0.525825744657033,38.594044,0.6851773
847,2,3,0.0005289605924358636,0.0007934408886537954,2.0,3.0,4,9,0.4444444444444444,2,0,3,0,2.0,0.0,1.0,3.6178725360630074e-06,0.0029392677280858145,17,1,-0.5131738454030456,0.5411587599827582,7.9943404,24.163584
1400,2,2,0.0005289605924358636,0.0005289605924358636,2.0,2.0,4,4,1.0,2,0,2,0,2.0,0.0,1.0,6.172786300540593e-06,0.0019526981113281076,17,1,-0.5804840811588855,0.3931867120508845,-0.14939551,27.465513
845,3,4,0.0007934408886537954,0.0010579211848717272,1.3333333333333333,2.25,4,9,0.4444444444444444,3,0,4,0,1.3333333333333333,0.0,0.2222222222222222,5.3778838317533805e-05,0.002414148029174216,17,1,-0.42085557143888946,0.25267855418353014,-13.194663,1.2335359
908,2,3,0.0005289605924358636,0.0007934408886537954,1.5,2.6666666666666665,3,8,0.375,2,0,3,0,1.5,0.0,0.25,2.7170803726008366e-06,0.0021805387225235394,17,1,-0.5257465752971303,0.3613638625132868,-14.444498,1.8210591
1911,1,1,0.0002644802962179318,0.0002644802962179318,2.0,2.0,2,2,1.0,1,0,1,0,2.0,0.0,0.0,0.0,0.0013357571369704024,17,1,-0.6995748471775022,0.4227217819293553,-8.542922,27.302046
1226,4,4,0.0010579211848717272,0.0010579211848717272,1.25,1.25,5,5,1.0,4,0,4,0,1.25,0.0,0.1875,0.00024658221434940885,0.002265464344129667,17,1,-0.3641006814488318,0.10642489359262201,-2.1981122,1.5117728
2443,2,1,0.0005289605924358636,0.0002644802962179318,1.0,1.0,2,1,2.0,2,0,1,0,1.0,0.0,0.0,2.9159352325893222e-05,0.0006678785684852012,17,1,-0.6572947705577806,0.11984172268135942,-24.667356,39.059303
2447,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,0.0006678785684852012,17,1,-0.7036131344818194,-0.050912866061717285,-78.40909,-2.7491262
1402,4,4,0.0010579211848717272,0.0010579211848717272,1.0,1.0,4,4,1.0,4,0,4,0,1.0,0.0,0.0,0.000253582595053382,0.000751355841936731,17,1,-0.37175167366883405,-0.013457917540649502,1.0439395,-8.146354
1080,1,2,0.0002644802962179318,0.0005289605924358636,1.0,3.0,1,6,0.16666666666666666,1,0,2,0,1.0,0.0,0.0,0.0,0.0012779053251040298,17,1,-0.6277589897588103,0.275445235268808,-20.61615,-0.5139664
1601,3,3,0.0007934408886537954,0.0007934408886537954,1.0,1.0,3,3,1.0,3,0,3,0,1.0,0.0,0.0,0.0013684702881204937,0.0011123737858065928,17,1,-0.36062795402427666,-0.002931073799308005,-2.0408268,-8.444043
2438,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,0.0006678785684852012,17,1,-0.7036131344818194,-0.050912866061717285,-78.40909,-2.7491262
1131,2,3,0.0005289605924358636,0.0007934408886537954,1.0,2.0,2,6,0.3333333333333333,2,0,3,0,1.0,0.0,0.0,3.9572097800432e-05,0.003037299721882599,17,1,-0.5246188533214146,0.10064595867272985,-17.172663,-5.079191
843,0,2,0.0,0.0005289605924358636,0.0,4.5,0,9,0.0,0,0,2,0,0.0,0.0,0.0,0.0,0.0032815410305596336,17,1,-0.6506094850300469,0.35589101394856887,-20.754442,-34.814137
2441,0,1,0.0,0.0002644802962179318,0.0,1.0,0,1,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0006678785684852012,17,1,-0.7407118039263173,-0.4629452728318217,-6.7258053,-63.332188
1919,1,2,0.0002644802962179318,0.0005289605924358636,1.0,1.0,1,2,0.5,1,0,2,0,1.0,0.0,0.0,0.0,0.0015884983465400716,17,1,-0.6446080197081446,-0.12112935742672161,-0.07143109,-29.357632
485,10,10,0.002644802962179318,0.002644802962179318,1.2,1.7,12,17,0.7058823529411765,9,1,10,0,1.4444444444444444,-1.0,0.9600000000000002,0.0005599721874730855,0.005971289548493536,17,1,0.3650979629060682,0.1598807378329692,16.213554,-1.1956156
3147,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,0.0011204274885553583,3,1,-0.7020464772102288,-0.047537467923502226,-69.05226,27.655603
143,25,24,0.006612007405448294,0.006347527109230363,1.36,2.1666666666666665,34,52,0.6538461538461539,24,1,24,0,1.8333333333333333,-10.0,7.8304,0.013658484731357464,0.006626253196518122,20,0,3.261052924673653,0.36820048108853615,46.675972,8.76815
643,8,9,0.0021158423697434543,0.002380322665961386,1.375,1.4444444444444444,11,13,0.8461538461538461,8,0,9,0,1.375,0.0,0.234375,0.0003495215192867645,0.005265646076469581,20,1,0.1200772544821168,0.2261016315968105,14.35625,3.2082589
7548,1,3,0.0002644802962179318,0.0007934408886537954,1.0,-7.0,1,-21,-0.047619047619047616,1,0,0,3,1.0,0.0,0.0,0.0,-0.02606863472573579,3,1,-0.6114247778556663,-2.845895970171288,32.113747,-40.98584
1165,3,3,0.0007934408886537954,0.0007934408886537954,3.3333333333333335,2.0,10,6,1.6666666666666667,3,0,3,0,3.3333333333333335,0.0,6.888888888888888,0.0,0.002848322405131467,3,1,-0.4039388466983697,0.5771523105102498,27.310965,21.863676
1787,1,2,0.0002644802962179318,0.0005289605924358636,2.0,1.5,2,3,0.6666666666666666,1,0,2,0,2.0,0.0,0.0,0.0,0.0016774473008768533,19,1,-0.6475266042396065,0.2621848816784538,-3.9950562,24.009335
663,10,9,0.002644802962179318,0.002380322665961386,2.0,1.3333333333333333,20,12,1.6666666666666667,10,0,9,0,2.0,0.0,7.2,0.0007168930833031892,0.002043284833341496,16,1,0.33401480783493376,0.1663053468686908,27.012333,9.823216
1792,3,3,0.0007934408886537954,0.0007934408886537954,1.0,1.0,3,3,1.0,3,0,3,0,1.0,0.0,0.0,5.752613758317333e-08,0.0006416664747014633,3,1,-0.49961964397181374,-0.029387212171996063,-6.120799,-12.376339
3082,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,0.0008048147891867561,19,1,-0.703139081586338,-0.04989150849370325,-78.32639,4.152308
813,15,11,0.003967204443268977,0.0029092832583972497,0.4,0.9090909090909091,6,10,0.6,13,2,10,1,1.3076923076923077,-5.5,8.640000000000002,6.807695889844657e-05,0.005120460057264471,3,1,0.8218128615911701,-0.8155345562128289,38.774796,-10.194101
7553,9,9,0.002380322665961386,0.002380322665961386,-1.3333333333333333,-2.5555555555555554,-12,-23,0.5217391304347826,7,2,6,3,1.1428571428571428,-10.0,21.55555555555555,3.520588478760828e-05,0.01481489860807043,10,4,0.7113295254101175,-3.0008160554365437,47.37687,-22.618895
2980,1,1,0.0002644802962179318,0.0002644802962179318,1.0,1.0,1,1,1.0,1,0,1,0,1.0,0.0,0.0,0.0,0.0008048147891867561,19,1,-0.703139081586338,-0.04989150849370325,-78.32639,4.152308
1764,3,3,0.0007934408886537954,0.0007934408886537954,1.0,1.0,3,3,1.0,3,0,3,0,1.0,0.0,0.0,0.00024080441192316358,0.0018394125965552352,19,1,-0.47130689408560406,-0.016416857342031178,-3.8048155,-10.201589
2196,2,2,0.0005289605924358636,0.0005289605924358636,1.0,1.0,2,2,1.0,2,0,2,0,1.0,0.0,0.0,1.966180873008688e-06,0.000884352537299666,20,1,-0.6006271379767849,-0.0384051988283894,-36.14401,-21.773981
1032,6,8,0.0015868817773075907,0.0021158423697434543,1.1666666666666667,0.875,7,7,1.0,6,0,7,1,1.1666666666666667,0.0,0.1388888888888889,0.002274461166832445,0.0018241488515579368,2,1,0.19047244605634062,-0.1398576052979586,25.229593,-10.633105
3071,0,1,0.0,0.0002644802962179318,0.0,1.0,0,1,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0008048147891867561,19,1,-0.7402377510308359,-0.4619239152638076,-7.62413,-63.080917
1155,0,3,0.0,0.0007934408886537954,0.0,2.0,0,6,0.0,0,0,3,0,0.0,0.0,0.0,0.0,0.0016397978265450136,20,1,-0.6233518513155004,-0.21833078919913687,-7.8763704,-45.065834
6257,1,0,0.0002644802962179318,0.0,4.0,0.0,4,0,0.0,1,0,0,0,4.0,0.0,0.0,0.0,1.0032476747078571e-33,3,1,-0.7801506217860098,0.2726350981592298,7.5921025,33.733017
